time,open,high,low,close,Up Trend,Down Trend
2025-09-01,104044,107807,104044,107728,93609.5038991299,
2025-09-08,107456,109840,107101,109370,96245.17030585457,
2025-09-15,109255,110666,108690,109847,97740.75895213093,
2025-09-22,110402,114179,110202,113788,99893.87502198886,
2025-09-29,115226,118444,115100,118113,104053.55002052293,
2025-10-06,118900,123677,118900,121364,107934.21335248808,
2025-10-13,123239,132294,123000,127008,112268.3324623222,
2025-10-20,127817,130749,120515,123451,112268.3324623222,
2025-10-27,122500,122890,117628,121232,112268.3324623222,
2025-11-03,121435,122146,119150,121067,112268.3324623222,
2025-11-10,121768,127941,121768,123561,112268.3324623222,
2025-11-17,123114,124538,120762,124191,112268.3324623222,
2025-11-24,122743,126972,122605,126883,112268.3324623222,
2025-12-01,127895,131539,127100,130462,112268.3324623222,
2025-12-08,130431,135263,129101,133622,114024.35652350893,
2025-12-15,134204,135590,133308,134196,116893.33275527501,
2025-12-22,134899,140465,134899,139873,119624.97723825667,
2025-12-29,139808,140444,134300,135761,119624.97723825667,
2026-01-05,136300,139550,136300,138819,119655.75350532582,
2026-01-12,139600,143590,139600,142517,123271.43660497076,
2026-01-19,143321,159226,143320,156037,129715.27416463937,
2026-01-27,158674,180779,136185,142217,129715.27416463937,
2026-02-02,146000,160755,137065,155451,129715.27416463937,
2026-02-09,156000,160250,149938,155895,129715.27416463937,
2026-02-16,154999,157399,150730,156876,129715.27416463937,
2026-02-23,158458,162589,158117,162104,129715.27416463937,
2026-03-02,165501,169880,158716,161634,129715.27416463937,
2026-03-09,160651,163577,157540,158466,129715.27416463937,
2026-03-16,157347,157580,141121,144492,129715.27416463937,
2026-03-23,140158,142300,129595,139856,129715.27416463937,
