time,open,high,low,close,Volume
2021-03-12,67200,67259,65933,66844,15106
2021-03-15,67226,67860,66850,67669,10486
2021-03-16,67572,67814,66801,66919,11781
2021-03-17,66930,67401,66802,67227,9273
2021-03-18,67260,68470,66887,67747,19850
2021-03-19,67137,67743,67028,67527,12476
2021-03-22,67000,67000,65710,66331,17471
2021-03-23,66026,66324,64810,64972,16355
2021-03-24,65139,65631,65058,65245,11423
2021-03-25,65159,65198,63411,64869,21047
2021-03-26,64975,65244,64516,64805,10589
2021-03-29,64311,64620,63700,64174,7619
2021-03-30,63976,64185,63040,63124,15992
2021-03-31,62800,63950,62500,63814,16834
2021-04-01,63614,65155,63512,65089,14508
2021-04-05,64800,65530,64473,64562,13846
2021-04-06,65150,66169,64927,65897,15981
2021-04-07,65690,66784,65679,66634,13188
2021-04-08,66400,67735,66360,67501,13995
2021-04-09,67181,67456,66371,66983,13196
2021-04-12,66786,67293,65961,66128,12919
2021-04-13,66247,67882,66071,67656,13184
2021-04-14,67516,67846,67176,67638,6261
2021-04-15,67708,68785,67705,68540,14257
2021-04-16,68400,69271,67990,68684,13025
2021-04-19,68456,69381,67955,68324,16568
2021-04-20,68476,69372,68140,68745,17429
2021-04-21,69237,70425,69105,70338,11611
2021-04-22,70399,70399,69155,69218,14644
2021-04-23,69300,69691,68333,68674,15238
2021-04-26,69086,69437,68055,68680,11454
2021-04-27,68618,69197,68421,68958,11530
2021-04-28,68680,68680,67550,67786,14035
2021-04-29,69600,69932,68027,68637,17049
2021-04-30,68465,69149,68202,68366,11599
2021-05-03,68807,71145,68607,70900,21589
2021-05-04,70611,71419,68909,69649,26070
2021-05-05,70066,70138,68809,69619,14366
2021-05-06,69692,71944,69651,71681,22486
2021-05-07,71650,72231,70932,71429,21393
2021-05-10,71507,72699,71440,71544,18057
2021-05-11,71319,71978,70866,71929,16257
2021-05-12,71805,72224,70956,71121,21664
2021-05-13,70840,70840,70100,70473,11109
2021-05-14,70355,71460,70085,71085,16035
2021-05-17,71900,73410,71526,73324,22078
2021-05-18,73755,74222,72729,73196,20824
2021-05-19,72630,73245,71141,72374,34722
2021-05-20,72199,72540,71532,72304,17544
2021-05-21,71750,72490,70510,71049,24641
2021-05-24,71517,72113,71200,71811,13733
2021-05-25,71510,72288,71005,72140,23229
2021-05-26,72500,72779,71240,71411,19972
2021-05-27,71337,71799,70915,71719,17988
2021-05-28,71460,71780,70576,71611,19477
2021-05-31,72000,72144,71729,71898,10426
2021-06-01,72500,73582,72102,72248,23941
2021-06-02,72000,72760,71698,72678,14750
2021-06-03,72835,72849,69800,70810,28518
2021-06-04,70710,71766,70329,71539,15634
2021-06-07,71320,71864,70836,71817,12348
2021-06-08,71606,71799,70980,71231,14390
2021-06-09,71356,72150,71056,71884,14514
2021-06-10,71500,72170,70900,71999,20148
2021-06-11,72249,72798,72066,72227,13752
2021-06-14,72000,72094,70933,71879,19193
2021-06-15,71791,71791,70822,71248,13584
2021-06-16,71500,71761,71283,71468,8361
2021-06-17,71000,71000,67512,67599,31499
2021-06-18,68417,68740,67505,67598,14405
2021-06-21,67647,67954,66628,67762,10440
2021-06-22,67755,68051,67158,67515,9823
2021-06-23,67917,68526,67501,67932,11590
2021-06-24,67707,68200,67369,67733,8829
2021-06-25,68109,68499,67756,67873,9721
