time,open,high,low,close,Volume
2018-12-14,85.38091579,86.23505359,81.09081246,83.081635,276189.25527383
2018-12-15,83.05401926,84.20037857,81.11411066,82.9653573,179033.76645441
2018-12-16,82.99418801,86.8114104,82.95165412,83.75217297,158073.19006196
2018-12-17,83.7397578,97.1297875,83.43361018,93.7927126,319872.50350555
2018-12-18,93.81234433,101.5107771,91.40797229,100.84329301,396743.28936169
2018-12-19,100.86075107,107.83869596,98.30158721,99.28896733,516261.61711214
2018-12-20,99.28051803,117.33469182,98.37070672,114.4886688,481908.2466617
2018-12-21,114.42875518,118.81568353,104.92167389,107.73042608,397558.19404985
2018-12-22,107.72292288,116.45306715,105.48540946,116.09135541,240067.02539687
2018-12-23,116.08356949,133.21947335,115.78452005,129.52177025,480223.81674115
2018-12-24,129.63116798,159.6421635,129.24795323,139.00352925,638974.71643416
2018-12-25,139.06321408,140.395427,121.5687825,128.75444805,433366.54589374
2018-12-26,128.73721168,136.1066514,123.38519648,130.43582487,323984.31332527
2018-12-27,130.41668891,131.99306342,112.37110075,114.50464933,321756.34160944
2018-12-28,114.52482652,139.02290149,113.20019159,137.05843313,398610.79677621
2018-12-29,137.03239471,147.60496473,131.24773418,134.12460256,411867.5964644
2018-12-30,134.11425716,139.84967146,128.9611472,138.81764381,315712.47433897
2018-12-31,138.82087841,139.2573623,128.34823682,131.21143844,236305.91754988
2019-01-01,131.22368627,148.06294373,129.009813,140.04429671,193760.46517541
2019-01-02,140.04897358,156.67469888,138.51665163,153.21565681,373097.63561572
2019-01-03,153.31824068,154.8243441,144.47571639,147.11747409,309616.71100803
2019-01-04,147.11494004,155.96909688,144.96048109,153.18663277,329700.67336789
2019-01-05,153.24826525,160.73977224,152.92083221,153.86803063,329180.75375305
2019-01-06,153.89980134,160.37389108,148.2579726,155.85953792,314651.0711568
2019-01-07,155.85847725,157.91486377,148.81662911,150.58369537,254321.51205867
2019-01-08,150.4430118,153.72692367,145.57335848,148.9406436,266434.71945075
2019-01-09,148.98062868,152.97014,147.59110879,149.41165959,222627.12522259
2019-01-10,149.46916894,150.70985354,122.41124636,126.37601954,456213.22306185
2019-01-11,126.38150889,128.87276078,121.67607089,125.84447895,305438.03566391
2019-01-12,125.82362098,127.39503683,123.07255501,124.47246786,173004.57194988
2019-01-13,124.42921299,125.21880998,113.40181287,115.42447379,217804.13939164
2019-01-14,115.44871275,131.43556454,115.21534264,128.2597202,322602.46428296
2019-01-15,128.25875756,130.45887516,116.70650943,119.99394589,359859.95149675
2019-01-16,120.02444227,127.54163575,119.12235427,122.05804083,306896.54393384
2019-01-17,122.09974345,123.99203027,117.10847215,122.50923171,250715.83875833
2019-01-18,122.45877696,122.79131188,118.07544044,119.64157362,190868.4542365
2019-01-19,119.64501719,127.59348636,119.55168594,123.17699741,191474.28337605
2019-01-20,123.13544697,123.76514165,115.70104061,117.3865795,223819.88500637
2019-01-21,117.42701755,118.66941625,113.65843113,115.73351595,174202.26395195
2019-01-22,115.74049849,119.7609047,110.6644892,118.04606688,233930.8164648
2019-01-23,118.00736969,119.1460328,114.84870204,116.46254246,207481.99326199
2019-01-24,116.46221473,117.25137423,113.83847324,116.42075,269471.5151655
2019-01-25,116.41944568,117.1102584,113.8118434,115.03220934,208599.75855658
2019-01-26,115.0184347,118.11151502,114.67829439,115.02092821,163559.32184044
2019-01-27,115.01567279,115.42569729,110.3121117,111.4818983,226743.8384219
2019-01-28,111.47090832,112.21210385,100.51535066,105.36732196,379352.50511639
2019-01-29,105.37871336,105.92574296,101.90126814,103.93933395,237927.58692623
2019-01-30,103.89587995,109.23402173,102.93190111,107.60346088,222495.25805663
2019-01-31,107.63073536,110.02786375,104.87212144,105.74525619,214266.06420245
2019-02-01,105.80185132,107.48100583,102.6440123,105.97860195,178366.43633344
2019-02-02,105.9774156,110.05507229,105.1257533,109.26305622,130915.51713887
2019-02-03,109.3404372,109.98700167,104.6039156,105.99065441,139987.66497523
2019-02-04,106.01284964,107.8472547,105.39716974,106.0211208,145119.02246548
2019-02-05,105.99342754,106.71234733,105.16764005,106.02251856,159446.23668774
2019-02-06,106.03620866,106.46382076,100.15966909,103.34306209,223604.89159723
2019-02-07,103.35326029,104.83828588,102.7680626,103.26907539,147617.643571
2019-02-08,103.25562752,122.14196271,102.34224219,118.01351802,356656.86291621
2019-02-09,118.03677249,119.98434398,116.51720957,117.88277312,189027.40156112
2019-02-10,117.88374896,124.98157998,114.68029572,124.04127162,236237.7530383
2019-02-11,124.077815,124.20469706,118.23688704,119.48047831,228509.29413057
2019-02-12,119.50802068,122.67161987,117.06791238,120.94735052,220961.26215975
2019-02-13,120.94891574,125.1433498,119.67606,120.7883011,205544.27597097
2019-02-14,120.76357631,123.23180707,118.66155415,119.38965064,175117.07870303
2019-02-15,119.40825003,123.08929038,119.21690079,120.4311234,165534.62263421
2019-02-16,120.44220385,123.44595952,120.24395749,121.48411472,163268.96660807
2019-02-17,121.48740275,134.02991516,121.21952622,132.2626176,369515.38183807
2019-02-18,132.26083806,148.04927707,131.15590673,144.56268558,528334.54771503
2019-02-19,144.6686919,149.50813818,141.7837335,142.76680735,353127.35065355
2019-02-20,142.77162203,148.18915569,139.6047204,147.37123569,295154.04710542
2019-02-21,147.281914,148.74298175,141.67192065,144.2704,209338.98007149
2019-02-22,144.28135754,147.69309977,142.37846975,146.57980995,174565.68742399
2019-02-23,146.53569315,159.38718888,144.88814716,157.53721996,270057.10535768
2019-02-24,157.48205068,165.4534525,131.35125392,131.76100829,535464.52275448
2019-02-25,131.79248864,141.06678563,131.37652,137.56569857,390773.4138582
2019-02-26,137.50255493,137.98790727,133.32976885,135.8279123,272082.71665199
2019-02-27,135.80746318,139.52772875,124.8470905,134.36851942,335134.42955184
2019-02-28,134.35745092,139.64906824,131.37213491,134.56524116,368501.57693455
2019-03-01,134.5423775,137.54998656,133.92251416,134.70477588,201018.77032892
2019-03-02,134.662919,135.39172903,129.55136722,132.221153,202878.38138488
2019-03-03,132.21708808,134.10032563,127.30461274,129.89982642,153009.82137373
2019-03-04,129.90171253,130.33911288,122.64672651,125.15503688,260278.93921175
2019-03-05,125.11118859,137.55194494,124.80964129,136.29895763,303624.45461771
2019-03-06,136.26524025,140.33278681,133.33481533,137.013555,236999.02135151
2019-03-07,137.01482714,139.58355682,134.79545527,136.1846485,223740.69126811
2019-03-08,136.19218337,138.58427323,128.94425159,132.81266083,276693.02073298
2019-03-09,132.70971289,138.1469186,132.20457096,136.36530177,285672.85303965
2019-03-10,136.34563469,136.83098056,133.19422,134.77519893,227828.49451035
2019-03-11,134.82410792,135.41171892,130.06706972,131.93463206,263564.06386359
2019-03-12,131.93849172,134.66916876,129.9996646,132.87299088,334918.66820399
2019-03-13,132.87865521,132.94842291,130.0321503,131.19467562,242458.76126735
2019-03-14,131.14336525,134.6447025,126.65453875,131.46960961,229911.20057063
2019-03-15,131.49877109,136.7609733,131.41311924,135.78093221,229924.49473515
2019-03-16,135.75468455,143.58159272,135.75060977,140.341215,280162.17222357
2019-03-17,140.34297375,140.43187717,136.43464258,138.11879272,189707.89334048
2019-03-18,138.12079533,141.3131974,135.62477494,136.95827008,189859.83012023
2019-03-19,136.93833724,138.75857862,136.23756013,137.97841458,145267.76792061
2019-03-20,137.98936643,139.72077551,135.50152796,138.67265269,188287.32531031
2019-03-21,138.6513232,139.22710147,132.1072887,134.63731939,223693.32865685
2019-03-22,134.59691236,137.04521245,134.23264329,135.81474992,172894.47632968
2019-03-23,135.80441409,137.5580456,135.33888944,136.48798575,128053.5330722
2019-03-24,136.43176988,136.47218534,134.24191424,135.32431731,150675.44772959
