time,open,high,low,close,Volume
2021-09-02,24.112,24.216,23.796,23.8871,0
2021-09-03,23.874,24.868,23.874,24.69,0
2021-09-07,24.675,24.822,24.171,24.2952,0
2021-09-08,24.303,24.408,23.914,23.946,0
2021-09-09,23.915,24.287,23.851,24.033,0
2021-09-10,24.032,24.294,23.734,23.737,0
2021-09-13,23.737,23.852,23.389,23.731,0
2021-09-14,23.731,23.958,23.4456,23.84,0
2021-09-15,23.835,23.908,23.67,23.829,0
2021-09-16,23.836,23.964,22.608,22.896,0
2021-09-17,22.906,23.13,22.335,22.3598,0
2021-09-20,22.396,22.51,22.044,22.224,0
2021-09-21,22.238,22.719,22.238,22.4498,0
2021-09-22,22.456,23.141,22.456,22.663,0
2021-09-23,22.662,22.876,22.478,22.4878,0
2021-09-24,22.501,22.795,22.111,22.39,0
2021-09-27,22.382,22.843,22.382,22.597,0
2021-09-28,22.5912,22.667,22.107,22.437,0
2021-09-29,22.43,22.55,21.429,21.5147,0
2021-09-30,21.496,22.23,21.479,22.1667,0
2021-10-01,22.163,22.583,22.004,22.506,0
2021-10-04,22.5,22.7723,22.2931,22.671,0
2021-10-05,22.6927,22.695,22.381,22.608,0
2021-10-06,22.589,22.679,22.2183,22.597,0
2021-10-07,22.595,22.804,22.394,22.5807,0
2021-10-08,22.571,23.187,22.4442,22.656,0
2021-10-11,22.62,22.816,22.505,22.548,0
2021-10-12,22.552,22.764,22.3553,22.538,0
2021-10-13,22.538,23.242,22.478,23.0748,0
2021-10-14,23.068,23.58,22.907,23.502,0
2021-10-15,23.505,23.585,23.079,23.261,0
2021-10-18,23.28,23.446,23.021,23.18,0
2021-10-19,23.179,24.116,23.179,23.637,0
2021-10-20,23.635,24.417,23.581,24.2868,0
2021-10-21,24.2868,24.482,24.0155,24.1277,0
2021-10-22,24.131,24.821,24.131,24.3,0
2021-10-25,24.3135,24.612,24.311,24.546,0
2021-10-26,24.542,24.5678,23.885,24.1425,0
2021-10-27,24.1416,24.249,23.845,24.0498,0
2021-10-28,24.0516,24.243,23.971,24.0658,0
2021-10-29,24.0428,24.081,23.6667,23.863,0
2021-11-01,23.869,24.094,23.757,24.0507,0
2021-11-02,24.029,24.058,23.3986,23.503,0
2021-11-03,23.5176,23.616,23.0292,23.4975,0
2021-11-04,23.4915,24.037,23.45,23.7683,0
2021-11-05,23.7791,24.17,23.635,24.149,0
2021-11-08,24.14,24.508,24.065,24.4207,0
2021-11-09,24.47,24.47,24.036,24.2808,0
2021-11-10,24.3036,25.122,24.0612,24.6108,0
2021-11-11,24.59,25.26,24.59,25.2248,0
2021-11-12,25.23,25.385,24.8587,25.304,0
2021-11-15,25.27,25.376,24.916,25.059,0
2021-11-16,25.04,25.401,24.777,24.8208,0
2021-11-17,24.79,25.2,24.79,25.0658,0
2021-11-18,25.0475,25.152,24.688,24.79,0
2021-11-19,24.79,24.974,24.563,24.604,0
2021-11-22,24.57,24.881,24.11,24.1628,0
2021-11-23,24.16,24.316,23.2836,23.6408,0
2021-11-24,23.63,23.685,23.406,23.5248,0
2021-11-26,23.574,23.723,22.928,23.11,0
2021-11-29,23.11,23.436,22.7656,22.8828,0
2021-11-30,22.89,23.307,22.703,22.8017,0
2021-12-01,22.81,23.025,22.193,22.3,0
2021-12-02,22.3,22.4993,22.225,22.3628,0
2021-12-03,22.343,22.5776,22.0432,22.52,0
2021-12-06,22.521,22.6,22.1355,22.37,0
2021-12-07,22.37,22.595,22.2442,22.4868,0
2021-12-08,22.4868,22.5558,22.318,22.41,0
