time,open,high,low,close,Up Trend,Down Trend
2022-09-01,39006,41855.4,37580.4,38807.35,25804.36403439206,
2022-10-03,38705.3,41636.85,38086.4,41466.8,25804.36403439206,
2022-11-01,41650,43566.1,40990,43452.1,27922.4166387816,
2022-12-01,43680.4,44248.55,41640.15,43165.9,28850.185529529495,
2023-01-02,43248.1,43710,39736.2,41063.15,28850.185529529495,
2023-02-01,41500,42251.95,39597.85,40487.55,28850.185529529495,
2023-03-01,40600.05,41799,38831.5,40833.55,28850.185529529495,
2023-04-03,40899.9,43273.05,40769.9,43217.4,28850.185529529495,
2023-05-02,43360,44525,42630,44241.65,30398.134351451743,
2023-06-01,44226,44893.15,43313.3,44850.5,31381.1903946883,
2023-07-03,44989,46500,44674.55,45860.95,33226.589368375746,
2023-08-01,45903.05,45944,43785.05,43989.15,33226.589368375746,
2023-09-01,44268.7,46375.9,44061,44847.85,33277.114072007316,
2023-10-03,44712.5,44820.85,42067,43076.85,33277.114072007316,
2023-11-01,42981.05,44785.3,42849,44481.75,33277.114072007316,
2023-12-01,44522.35,48805,44522.35,48628.8,34674.155241063134,
2024-01-01,48580,48869,44404,46324.25,34674.155241063134,
2024-02-01,46351.15,47400.05,44803.75,46120.9,34674.155241063134,
2024-03-01,46675,48344.95,46002,47545.15,35117.371527845105,
2024-04-01,47702.95,49927.45,46611.2,49450.55,36132.62842598876,
2024-05-02,49300.2,49840,47063.65,49352.35,36383.881530922845,
2024-06-03,50606.05,53221,46184.95,52529.7,36563.281095527986,
2024-07-01,52524,53301.1,50601,51553.4,38967.309022492795,
2024-08-01,51990,52080,49815.8,51663.1,38967.309022492795,
2024-09-02,51755.05,54640,50255.55,53435.15,39404.77308181595,
2024-10-01,53388.95,53645,50374.75,51954.4,39404.77308181595,
2024-11-01,51995,53093,49817.3,52364.45,39404.77308181595,
2024-12-02,52340,53995,50622.4,51286.15,39404.77308181595,
2025-01-01,51289.95,51938,47722.25,49862,39404.77308181595,
2025-02-01,49720,50798.7,48305.45,48628.25,39404.77308181595,
2025-03-03,48775.75,52125,47751.6,51840.85,39404.77308181595,
2025-04-01,51683.95,56194.8,49366.1,55241.8,39404.77308181595,
2025-05-02,55250.2,56140.2,53585,56076.4,40809.08681184393,
2025-06-02,56100,57849.8,55350.6,57553.6,42817.13435772101,
2025-07-01,57625,57760.8,55528.2,55961.95,43184.945400539604,
2025-08-01,56200,56249.8,53779,54060.4,43184.945400539604,
2025-09-01,54158,55994,53915,54635.85,43184.945400539604,
2025-10-01,55099.8,58830,54940,58184.6,43732.04591972761,
2025-11-03,58141.8,60165.6,57450.4,60068.2,45807.85619174576,
2025-12-01,60230,60353.2,58761,59883.6,46999.04577896271,
2026-01-01,59920,60538.4,58132.8,59908.6,46999.04577896271,
2026-02-01,59950,61680,58046,60870,47355.74565634085,
2026-03-02,60340,60622.2,51331.8,52844,47355.74565634085,
