time,open,high,low,close,Up Trend,Down Trend
2014-04-01,6765,6902,6688.5,6726.45,5025.33982734607,
2014-05-02,6750,7625,6661.65,7233.65,5234.515505522998,
2014-06-02,7255,7715.55,7239.65,7634.35,5567.537805154799,
2014-07-01,7646.5,7839,7445,7721.3,5754.208618144478,
2014-08-01,7686.05,7979,7560.55,7954.35,5896.249710268179,
2014-09-01,8021.2,8200,7884,7999.15,6209.109729583634,
2014-10-01,7990,8358.3,7752.2,8352.7,6209.109729583634,
2014-11-03,8374.9,8668,8325.9,8638.35,6658.220697770634,
2014-12-01,8630,8659.95,8007.85,8337.85,6658.220697770634,
2015-01-01,8320,9029.5,8000,8872.65,6658.220697770634,
2015-02-02,8849.7,8993.25,8498.1,8964.65,6710.96845027633,
2015-03-02,9025.15,9191,8328.75,8534.75,6710.96845027633,
2015-04-01,8531.1,8873.65,8136.8,8181.5,6710.96845027633,
2015-05-04,8252.1,8488.6,8020.55,8458.65,6710.96845027633,
2015-06-01,8450,8484.8,7931,8377.8,6710.96845027633,
2015-07-01,8370,8667,8326.05,8569.65,6710.96845027633,
2015-08-03,8558,8647.9,7665,8000.05,6710.96845027633,
2015-09-01,7926.25,8059,7558.1,7980.35,6710.96845027633,
2015-10-01,8034,8723.85,7952.1,8094.7,6710.96845027633,
2015-11-02,8073,8145,7725,7980.1,6710.96845027633,
2015-12-01,7991.15,8005.8,7579.35,7946.35,6710.96845027633,
2016-01-01,7942,7994,7233.8,7568.05,6710.96845027633,
2016-02-01,7593.5,7606.8,6833.65,7008.95,6710.96845027633,
2016-03-01,7051.25,7778.95,7046.15,7738.4,6710.96845027633,
2016-04-01,7754.85,8000,7533,7894.8,6710.96845027633,
2016-05-02,7858.2,8229.45,7700.95,8190.9,6710.96845027633,
2016-06-01,8200,8318.9,7927.1,8287.75,6710.96845027633,
2016-07-01,8310,8888,8295.05,8686.6,6710.96845027633,
2016-08-01,8702.2,8863.7,8547.6,8836.15,6710.96845027633,
2016-09-01,8833.5,8994.5,8562.05,8640.65,6710.96845027633,
2016-10-03,8682,8837.75,8507.35,8667.4,6710.96845027633,
2016-11-01,8639,8704.6,7921,8260.35,6710.96845027633,
2016-12-01,8259,8294,7896.35,8187.4,6710.96845027633,
2017-01-02,8215.05,8698.15,8151,8584.3,6710.96845027633,
